shipment_id,order_id,carrier,tracking_number,current_status,status_details,last_updated
SHIP12254,ORD11230,USPS,7351186688319,Delivered,Delivered to front porch.,2025-04-22 03:34:38.047706
SHIP12255,ORD11232,UPS,6518332639750,Delivered,Delivered to front porch.,2025-04-24 21:08:23.159305
SHIP12256,ORD11233,USPS,6085185409446,Delivered,Delivered to front porch.,2025-04-23 09:49:59.402348
SHIP12257,ORD11235,DHL,9705288917989,Delayed,Vehicle breakdown,2025-04-26 14:52:44.544307
SHIP12258,ORD11236,FedEx,2001080054530,Lost,Package missing after last scan. Investigation opened.,2025-04-17 21:47:30.679804
SHIP12259,ORD11237,DHL,7886022367375,Delivered,Delivered to front porch.,2025-04-19 23:02:58.296486
SHIP12260,ORD11238,UPS,7773423039737,Delayed,Vehicle breakdown,2025-04-25 16:32:17.031419
SHIP12261,ORD11239,DHL,4306648694547,Delayed,Weather event in transit region,2025-04-30 21:10:10.342418
SHIP12262,ORD11240,USPS,9636923598327,Delivered,Delivered to front porch.,2025-04-23 10:23:19.823746
SHIP12263,ORD11241,USPS,5215246930706,Delayed,Logistics issue at sorting hub,2025-04-29 12:25:06.018564
SHIP12264,ORD11242,UPS,0564080204067,Delivered,Delivered to front porch.,2025-04-23 13:09:33.763831
SHIP12265,ORD11243,UPS,9454879387297,Delivered,Delivered to front porch.,2025-04-23 02:45:40.001809
SHIP12266,ORD11244,USPS,6438951102124,Delivered,Delivered to front porch.,2025-04-21 12:49:14.189237
SHIP12267,ORD11245,FedEx,3533064271224,Delivered,Delivered to front porch.,2025-04-21 04:59:39.094712
SHIP12268,ORD11246,UPS,2685824218992,Delivered,Delivered to front porch.,2025-04-24 21:23:35.244206
SHIP12269,ORD11247,UPS,0019749937560,Delivered,Delivered to front porch.,2025-04-20 10:25:27.748002
SHIP12270,ORD11248,UPS,7472484552130,Delivered,Delivered to front porch.,2025-04-23 07:01:28.211425
SHIP12271,ORD11250,FedEx,0214007777265,Delivered,Delivered to front porch.,2025-04-20 03:16:59.411355
SHIP12272,ORD11252,USPS,9437636049966,Delivered,Delivered to front porch.,2025-04-19 16:32:02.490653
SHIP12273,ORD11253,DHL,3533625373695,Delivered,Delivered to front porch.,2025-04-17 08:29:42.416721
SHIP12274,ORD11254,UPS,9931440040886,Delivered,Delivered to front porch.,2025-04-21 15:05:30.339974
SHIP12275,ORD11255,USPS,8252337523888,Delivered,Delivered to front porch.,2025-04-21 01:41:38.231352
SHIP12276,ORD11258,UPS,3126614084247,Delivered,Delivered to front porch.,2025-04-19 06:35:01.556937
SHIP12277,ORD11259,USPS,5158492181266,Delivered,Delivered to front porch.,2025-04-23 09:44:56.262251
SHIP12278,ORD11260,DHL,4701558826338,Delivered,Delivered to front porch.,2025-04-21 16:05:22.464878
SHIP12279,ORD11261,FedEx,0369542233025,Delayed,Vehicle breakdown,2025-05-01 01:34:29.165079
SHIP12280,ORD11263,DHL,5476476503102,Delivered,Delivered to front porch.,2025-04-19 02:02:17.448623
SHIP12281,ORD11264,USPS,7472448615130,Delivered,Delivered to front porch.,2025-04-24 23:04:35.390098
SHIP12282,ORD11265,FedEx,1779211188782,Delayed,Vehicle breakdown,2025-04-25 23:19:21.177581
SHIP12283,ORD11266,UPS,0059521618720,Delivered,Delivered to front porch.,2025-04-20 19:58:49.696400
SHIP12284,ORD11268,FedEx,6400441487639,Delivered,Delivered to front porch.,2025-04-17 14:32:12.321244
SHIP12285,ORD11269,USPS,2563497956185,Delivered,Delivered to front porch.,2025-04-23 05:41:41.003137
SHIP12286,ORD11270,USPS,2935257919363,Delivered,Delivered to front porch.,2025-04-18 16:07:35.635064
SHIP12287,ORD11271,USPS,1345223925693,Delivered,Delivered to front porch.,2025-04-22 06:32:55.839635
SHIP12288,ORD11272,FedEx,4916654865697,Delivered,Delivered to front porch.,2025-04-20 15:24:21.174058
SHIP12289,ORD11273,DHL,7676500697205,Delivered,Delivered to front porch.,2025-04-23 04:45:15.561208
SHIP12290,ORD11274,USPS,0242128056235,Delivered,Delivered to front porch.,2025-04-20 23:01:54.537696
SHIP12291,ORD11275,FedEx,6590087343670,Delivered,Delivered to front porch.,2025-04-23 10:30:17.951955
SHIP12292,ORD11278,USPS,6835919153677,Delivered,Delivered to front porch.,2025-04-21 16:57:13.965399
SHIP12293,ORD11279,USPS,6651803728574,Delivered,Delivered to front porch.,2025-04-20 10:43:29.427794
SHIP12294,ORD11280,USPS,5337629914957,Delivered,Delivered to front porch.,2025-04-25 15:10:35.124106
SHIP12295,ORD11281,USPS,7811173741446,Delayed,Logistics issue at sorting hub,2025-04-28 14:47:28.027366
SHIP12296,ORD11282,USPS,7151221637346,Delivered,Delivered to front porch.,2025-04-27 08:30:36.203961
SHIP12297,ORD11283,UPS,3106640725123,Delivered,Delivered to front porch.,2025-04-20 12:14:57.090250
SHIP12298,ORD11284,FedEx,4633725363905,Delivered,Delivered to front porch.,2025-04-24 09:30:57.371451
SHIP12299,ORD11285,DHL,3296414953491,Delayed,Weather event in transit region,2025-04-26 22:30:22.683737
SHIP12300,ORD11286,USPS,1159781096487,Delivered,Delivered to front porch.,2025-04-22 04:35:09.201324
SHIP12301,ORD11287,USPS,2516945322353,Delivered,Delivered to front porch.,2025-04-22 04:36:00.249751
SHIP12302,ORD11288,UPS,6144471067774,Delivered,Delivered to front porch.,2025-04-25 15:56:06.599987
SHIP12303,ORD11289,USPS,1235259122619,Delivered,Delivered to front porch.,2025-04-27 05:21:29.651978
SHIP12304,ORD11290,UPS,9454004465852,Delivered,Delivered to front porch.,2025-04-26 22:43:45.157281
SHIP12305,ORD11291,UPS,8575516051553,Delivered,Delivered to front porch.,2025-04-24 07:48:04.443534
SHIP12306,ORD11292,USPS,7663965906812,Delivered,Delivered to front porch.,2025-04-18 21:54:58.508153
SHIP12307,ORD11293,FedEx,1975991180156,Delivered,Delivered to front porch.,2025-04-22 16:13:42.887688
SHIP12308,ORD11294,USPS,3338374142918,Delivered,Delivered to front porch.,2025-04-26 11:38:52.837410
SHIP12309,ORD11295,FedEx,5468824968640,Delivered,Delivered to front porch.,2025-04-25 05:55:03.429813
SHIP12310,ORD11297,UPS,8578233012135,Delivered,Delivered to front porch.,2025-04-20 06:10:07.199469
SHIP12311,ORD11299,UPS,6892755326658,Delivered,Delivered to front porch.,2025-04-18 23:30:32.432167
SHIP12312,ORD11300,USPS,6053072649602,Delayed,Logistics issue at sorting hub,2025-04-27 16:09:40.933992
SHIP12313,ORD11301,DHL,7962687903735,Delivered,Delivered to front porch.,2025-04-20 00:46:14.868965
SHIP12314,ORD11302,USPS,0067576678569,Delivered,Delivered to front porch.,2025-04-25 04:01:44.189780
SHIP12315,ORD11303,USPS,1437968717418,Delivered,Delivered to front porch.,2025-04-21 20:25:35.700804
SHIP12316,ORD11304,USPS,0507740266371,Delivered,Delivered to front porch.,2025-04-20 03:34:31.304646
SHIP12317,ORD11305,USPS,0373465096537,Delivered,Delivered to front porch.,2025-04-25 11:09:45.265796
SHIP12318,ORD11306,USPS,0937969525117,Delayed,Weather event in transit region,2025-04-29 23:22:31.705026
SHIP12319,ORD11307,DHL,1373635130558,Lost,Package missing after last scan. Investigation opened.,2025-04-20 02:27:40.199998
SHIP12320,ORD11308,FedEx,6067568989110,Delivered,Delivered to front porch.,2025-04-20 03:09:31.954381
SHIP12321,ORD11309,FedEx,3048681269047,Delivered,Delivered to front porch.,2025-04-22 22:01:30.075151
SHIP12322,ORD11310,USPS,3802898751081,Delivered,Delivered to front porch.,2025-04-23 14:19:00.000658
SHIP12323,ORD11312,UPS,2076287371292,Delivered,Delivered to front porch.,2025-04-27 20:03:21.264026
SHIP12324,ORD11313,DHL,0914624422851,Delivered,Delivered to front porch.,2025-04-25 05:36:15.956749
SHIP12325,ORD11314,FedEx,2663695923047,Delivered,Delivered to front porch.,2025-04-23 02:13:15.673629
SHIP12326,ORD11315,DHL,3925032168313,Delivered,Delivered to front porch.,2025-04-26 14:14:09.756937
SHIP12327,ORD11316,UPS,2234423148683,Delivered,Delivered to front porch.,2025-04-28 13:26:49.626891
SHIP12328,ORD11317,UPS,5761149017506,Delivered,Delivered to front porch.,2025-04-25 03:35:58.998882
SHIP12329,ORD11318,UPS,1917723749811,Delivered,Delivered to front porch.,2025-04-22 15:06:36.811172
SHIP12330,ORD11319,FedEx,2792950419619,Delivered,Delivered to front porch.,2025-04-29 03:23:01.731010
SHIP12331,ORD11320,UPS,6387407051571,Delivered,Delivered to front porch.,2025-04-27 01:11:14.840383
SHIP12332,ORD11321,DHL,4885646146048,Delivered,Delivered to front porch.,2025-04-27 02:05:19.851701
SHIP12333,ORD11322,DHL,6015615525453,Lost,Package missing after last scan. Investigation opened.,2025-04-21 03:45:42.828258
SHIP12334,ORD11324,DHL,3471911737519,Delivered,Delivered to front porch.,2025-04-29 14:27:22.876997
SHIP12335,ORD11325,DHL,7889528143542,Delivered,Delivered to front porch.,2025-04-25 17:03:29.720565
SHIP12336,ORD11326,FedEx,8090042101614,Delivered,Delivered to front porch.,2025-04-24 17:30:45.790169
SHIP12337,ORD11328,UPS,1473846916948,Delivered,Delivered to front porch.,2025-04-26 16:00:08.151794
SHIP12338,ORD11329,USPS,6386153552578,Delayed,Logistics issue at sorting hub,2025-05-05 16:19:48.472730
SHIP12339,ORD11330,DHL,7519695451682,Delivered,Delivered to front porch.,2025-04-24 23:46:54.059830
SHIP12340,ORD11331,FedEx,3853824595460,Delivered,Delivered to front porch.,2025-04-27 09:21:02.156474
SHIP12341,ORD11332,UPS,9276560539989,Delayed,Weather event in transit region,2025-04-28 07:40:23.216631
SHIP12342,ORD11333,FedEx,8575113161365,Lost,Package missing after last scan. Investigation opened.,2025-04-22 02:04:21.556571
SHIP12343,ORD11334,USPS,7500373383975,Delayed,Vehicle breakdown,2025-04-29 13:52:40.112326
SHIP12344,ORD11335,USPS,7655939344799,Delivered,Delivered to front porch.,2025-04-29 22:29:29.827550
SHIP12345,ORD11336,UPS,2672135249005,Delivered,Delivered to front porch.,2025-04-22 23:35:07.026274
SHIP12346,ORD11337,UPS,3529208248818,Delivered,Delivered to front porch.,2025-04-28 00:26:19.445245
SHIP12347,ORD11338,FedEx,0069478351243,Delivered,Delivered to front porch.,2025-04-26 01:23:33.520881
SHIP12348,ORD11339,UPS,0763956163471,Delivered,Delivered to front porch.,2025-04-26 00:08:11.097382
SHIP12349,ORD11340,FedEx,8880806709855,Delivered,Delivered to front porch.,2025-04-30 08:56:52.685134
SHIP12350,ORD11341,UPS,5739566989607,Delayed,Weather event in transit region,2025-05-03 19:46:29.096784
SHIP12351,ORD11343,UPS,4456071995138,Delivered,Delivered to front porch.,2025-04-27 14:06:35.604885
SHIP12352,ORD11344,USPS,7278153428887,Delivered,Delivered to front porch.,2025-04-24 20:08:21.352964
SHIP12353,ORD11345,FedEx,6084991995433,Delivered,Delivered to front porch.,2025-04-24 09:28:12.332416
SHIP12354,ORD11347,USPS,6183196492423,Delivered,Delivered to front porch.,2025-04-24 08:43:13.140312
SHIP12355,ORD11349,FedEx,6846817078597,Delivered,Delivered to front porch.,2025-05-01 09:57:30.328693
SHIP12356,ORD11350,UPS,7840417398443,Delivered,Delivered to front porch.,2025-04-29 19:06:09.309242
SHIP12357,ORD11351,USPS,1054617849421,Delivered,Delivered to front porch.,2025-04-29 16:29:15.048614
SHIP12358,ORD11352,DHL,7219005840075,Delivered,Delivered to front porch.,2025-04-25 20:21:21.084330
SHIP12359,ORD11353,DHL,6105990629539,Delivered,Delivered to front porch.,2025-04-24 00:45:23.282443
SHIP12360,ORD11354,USPS,3429998317360,Delivered,Delivered to front porch.,2025-04-23 08:04:27.358791
SHIP12361,ORD11355,UPS,3746726610464,Delivered,Delivered to front porch.,2025-04-24 18:47:28.727050
SHIP12362,ORD11356,DHL,7341324393953,Delivered,Delivered to front porch.,2025-04-25 07:09:50.617497
SHIP12363,ORD11357,DHL,7449142062607,Delivered,Delivered to front porch.,2025-04-29 03:13:07.315609
SHIP12364,ORD11358,DHL,1893102594695,Delivered,Delivered to front porch.,2025-04-28 02:18:59.616969
SHIP12365,ORD11359,FedEx,7660307574395,Delayed,Logistics issue at sorting hub,2025-05-06 00:28:25.553272
SHIP12366,ORD11360,FedEx,9750205139357,Delivered,Delivered to front porch.,2025-04-27 06:08:41.844587
SHIP12367,ORD11361,DHL,8056749860094,Delivered,Delivered to front porch.,2025-04-28 20:09:20.602467
SHIP12368,ORD11362,USPS,7973988383584,Delivered,Delivered to front porch.,2025-04-28 07:19:28.414967
SHIP12369,ORD11363,FedEx,9798352131558,Delivered,Delivered to front porch.,2025-04-29 02:26:47.301332
SHIP12370,ORD11364,FedEx,7940061687020,Delivered,Delivered to front porch.,2025-04-27 11:45:00.100197
SHIP12371,ORD11365,DHL,7756733653671,Delivered,Delivered to front porch.,2025-04-27 05:58:55.597400
SHIP12372,ORD11366,UPS,6278854365741,Delivered,Delivered to front porch.,2025-04-27 09:28:59.048152
SHIP12373,ORD11367,USPS,3037693783238,Delivered,Delivered to front porch.,2025-04-29 15:12:40.171110
SHIP12374,ORD11368,USPS,2325209449800,Delivered,Delivered to front porch.,2025-05-02 08:12:05.876467
SHIP12375,ORD11370,DHL,0223936285017,Delivered,Delivered to front porch.,2025-04-30 19:42:34.180420
SHIP12376,ORD11371,USPS,7691499419218,Delivered,Delivered to front porch.,2025-04-28 11:13:22.096751
SHIP12377,ORD11372,DHL,9741494719009,Delayed,Vehicle breakdown,2025-05-03 00:48:53.367686
SHIP12378,ORD11373,DHL,0341673738990,Delivered,Delivered to front porch.,2025-04-24 22:43:23.468300
SHIP12379,ORD11375,UPS,1597479420662,Delivered,Delivered to front porch.,2025-04-24 21:50:15.297864
SHIP12380,ORD11376,FedEx,6557948718251,Delayed,Vehicle breakdown,2025-05-03 03:03:36.129703
SHIP12381,ORD11377,UPS,9229798584382,Delivered,Delivered to front porch.,2025-04-27 17:48:53.225954
SHIP12382,ORD11378,UPS,5183514105739,Delivered,Delivered to front porch.,2025-04-27 15:49:06.241238
SHIP12383,ORD11379,DHL,4019479791209,Delivered,Delivered to front porch.,2025-04-25 22:42:12.474237
SHIP12384,ORD11380,DHL,6035562037953,Delivered,Delivered to front porch.,2025-04-23 13:09:46.905283
SHIP12385,ORD11381,DHL,7360708842108,Delivered,Delivered to front porch.,2025-04-24 14:40:42.131632
SHIP12386,ORD11382,DHL,6507093062877,Delivered,Delivered to front porch.,2025-04-30 06:26:03.388387
SHIP12387,ORD11383,FedEx,5942601279575,Delayed,Weather event in transit region,2025-05-07 02:45:33.225527
SHIP12388,ORD11384,DHL,2084268104289,Delivered,Delivered to front porch.,2025-04-25 15:45:23.081771
SHIP12389,ORD11385,DHL,9877456824082,Lost,Package missing after last scan. Investigation opened.,2025-04-24 01:46:45.298009
SHIP12390,ORD11386,FedEx,0884937238930,Delivered,Delivered to front porch.,2025-04-24 03:18:35.247434
SHIP12391,ORD11387,DHL,3587808382516,Delivered,Delivered to front porch.,2025-04-24 05:32:37.913723
SHIP12392,ORD11389,USPS,8558039722490,Delivered,Delivered to front porch.,2025-04-26 06:23:47.712654
SHIP12393,ORD11390,USPS,5450458151635,Delivered,Delivered to front porch.,2025-04-27 17:57:22.899855
SHIP12394,ORD11392,FedEx,5089727312943,Delivered,Delivered to front porch.,2025-05-02 11:54:03.115160
SHIP12395,ORD11393,FedEx,9574585833335,Delivered,Delivered to front porch.,2025-04-28 05:53:57.329071
SHIP12396,ORD11394,UPS,8921823626104,Delivered,Delivered to front porch.,2025-04-27 00:37:45.808940
SHIP12397,ORD11395,USPS,7630506183131,Delivered,Delivered to front porch.,2025-04-27 00:54:09.058325
SHIP12398,ORD11396,FedEx,7257928274164,Lost,Package missing after last scan. Investigation opened.,2025-04-25 00:59:37.941564
SHIP12399,ORD11397,FedEx,5029614730993,Delivered,Delivered to front porch.,2025-05-02 05:29:21.204607
SHIP12400,ORD11398,USPS,0568825198581,Delivered,Delivered to front porch.,2025-04-27 04:01:58.940866
SHIP12401,ORD11400,DHL,4935225691558,Delayed,Vehicle breakdown,2025-05-07 07:24:02.176909
SHIP12402,ORD11401,USPS,7286474969927,Delivered,Delivered to front porch.,2025-04-30 17:31:05.249170
SHIP12403,ORD11402,UPS,0638834606633,Delivered,Delivered to front porch.,2025-04-29 06:12:39.027137
SHIP12404,ORD11403,FedEx,0930498662834,Delivered,Delivered to front porch.,2025-04-29 05:26:39.700678
SHIP12405,ORD11404,UPS,3643354050191,Delivered,Delivered to front porch.,2025-04-28 02:43:07.571938
SHIP12406,ORD11405,FedEx,5314513046161,Delivered,Delivered to front porch.,2025-05-02 08:21:41.317410
SHIP12407,ORD11406,USPS,3648015943928,Delivered,Delivered to front porch.,2025-05-03 11:58:38.550824
SHIP12408,ORD11408,FedEx,6247100643018,Delivered,Delivered to front porch.,2025-04-30 21:56:50.879764
SHIP12409,ORD11409,FedEx,2808523794097,Delivered,Delivered to front porch.,2025-04-26 08:21:12.628217
SHIP12410,ORD11411,FedEx,5370149167519,Delayed,Logistics issue at sorting hub,2025-05-03 21:57:57.294874
SHIP12411,ORD11412,UPS,1601348800438,Delayed,Vehicle breakdown,2025-05-06 17:20:03.178454
SHIP12412,ORD11413,USPS,4184119993456,Delivered,Delivered to front porch.,2025-05-03 03:26:48.245929
SHIP12413,ORD11414,FedEx,3510578061312,Delivered,Delivered to front porch.,2025-04-26 03:17:57.542398
SHIP12414,ORD11415,FedEx,1593202545565,Delivered,Delivered to front porch.,2025-04-26 09:38:12.761405
SHIP12415,ORD11417,USPS,4913651472972,Delivered,Delivered to front porch.,2025-04-25 22:10:32.098091
SHIP12416,ORD11418,DHL,8142287459248,Delivered,Delivered to front porch.,2025-04-29 11:34:37.304514
SHIP12417,ORD11419,USPS,6429422026599,Delivered,Delivered to front porch.,2025-04-29 03:25:42.471236
SHIP12418,ORD11420,DHL,3794776218222,Delivered,Delivered to front porch.,2025-04-26 12:11:58.662332
SHIP12419,ORD11421,DHL,6924902934833,Delivered,Delivered to front porch.,2025-05-03 04:43:25.420497
SHIP12420,ORD11422,DHL,2255751105162,Delivered,Delivered to front porch.,2025-04-25 19:26:05.017155
SHIP12421,ORD11423,USPS,2643591328573,Lost,Package missing after last scan. Investigation opened.,2025-04-25 05:35:54.035159
SHIP12422,ORD11424,DHL,3261016915567,Delivered,Delivered to front porch.,2025-04-30 04:21:45.187943
SHIP12423,ORD11426,DHL,3559581346542,Delayed,Logistics issue at sorting hub,2025-05-09 16:09:14.898276
SHIP12424,ORD11427,UPS,9667558775357,Delivered,Delivered to front porch.,2025-04-27 12:25:00.231664
SHIP12425,ORD11428,DHL,7202223009935,Delivered,Delivered to front porch.,2025-05-03 09:20:41.441544
SHIP12426,ORD11429,FedEx,1216283921300,Delivered,Delivered to front porch.,2025-04-27 18:05:26.409306
SHIP12427,ORD11430,USPS,0289577550419,Delivered,Delivered to front porch.,2025-05-02 10:59:26.875041
SHIP12428,ORD11431,DHL,2267774522918,Delivered,Delivered to front porch.,2025-04-26 16:55:32.574851
SHIP12429,ORD11432,DHL,4204234460470,Delivered,Delivered to front porch.,2025-04-25 09:43:07.449257
SHIP12430,ORD11433,USPS,4473071947141,Delivered,Delivered to front porch.,2025-04-28 15:19:40.097066
SHIP12431,ORD11434,FedEx,4416891365153,Delivered,Delivered to front porch.,2025-04-29 16:26:15.592643
SHIP12432,ORD11435,DHL,6390440690249,Delivered,Delivered to front porch.,2025-04-27 09:25:03.425415
SHIP12433,ORD11436,FedEx,1397672117198,Delivered,Delivered to front porch.,2025-05-02 04:22:45.907448
SHIP12434,ORD11438,FedEx,5469947956903,Delivered,Delivered to front porch.,2025-05-01 21:00:36.341573
SHIP12435,ORD11439,DHL,6770533455632,Delivered,Delivered to front porch.,2025-04-30 22:51:38.241886
SHIP12436,ORD11440,UPS,0578841939563,Delivered,Delivered to front porch.,2025-05-01 20:48:40.598179
SHIP12437,ORD11441,DHL,6549384598047,Delivered,Delivered to front porch.,2025-05-03 01:45:45.101876
SHIP12438,ORD11442,UPS,0086522441880,Delivered,Delivered to front porch.,2025-05-03 11:17:44.093256
SHIP12439,ORD11443,UPS,0143831887935,Delayed,Logistics issue at sorting hub,2025-05-04 11:02:31.144664
SHIP12440,ORD11444,DHL,6554715585252,Delayed,Vehicle breakdown,2025-05-07 07:40:41.801702
SHIP12441,ORD11445,USPS,6127999983993,Delivered,Delivered to front porch.,2025-05-02 06:43:45.101032
SHIP12442,ORD11446,USPS,3447578859932,Delivered,Delivered to front porch.,2025-04-27 14:59:00.757066
SHIP12443,ORD11447,UPS,2841403003650,Delivered,Delivered to front porch.,2025-05-03 09:34:54.508995
